istat,comune,lng,lat,join_OBJECTID_1,join_objectid,join_tipo_costa,join_descrizion,join_litologia,join_nome,join_id_interve,join_anno_costr,join_annodismis,join_dim_opera,join_dim_opera_,join_spaz_opera,join_dist_riva,join_flag_modif,join_modifica_o,join_lung_modif,join_area_modif,join_variaz_med,join_variaz_max,join_id_sistema,join_incongruen,join_incertezza,join_acc_geomet,join_annotazion,join_cod_istat,join_nome_uf,join_dataacqort,join_oraacqorto,join_data_igm,join_resp_digit,join_shape_leng,join_globalid,join_SHAPE__Length,join_Shape_Length,distance
"45011",Montignoso,10.17648313,44.01814629,"34511","34425","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045011",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,127.33015563,{F8463F5A-F881-4E9C-B881-D249D1DDA57D},,127.106110252292,3859.92563349199
"45012",Mulazzo,9.9070755,44.32166365,"18732","18625","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",IGM,Nessuna,Ottima, ,"7011015",La Spezia,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,24258.1818932,{C1CE1B03-C1AC-4515-8531-8FBADBA04EDE},,24209.0304981831,22924.2355889025
"45013",Podenzana,9.94122257,44.20637426,"18732","18625","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",IGM,Nessuna,Ottima, ,"7011015",La Spezia,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,24258.1818932,{C1CE1B03-C1AC-4515-8531-8FBADBA04EDE},,24209.0304981831,11869.0388826079
"45014",Pontremoli,9.88294832,44.37738694,"18732","18625","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",IGM,Nessuna,Ottima, ,"7011015",La Spezia,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,24258.1818932,{C1CE1B03-C1AC-4515-8531-8FBADBA04EDE},,24209.0304981831,28794.7516047045
"45015",Tresana,9.95155878,44.23824409,"18732","18625","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",IGM,Nessuna,Ottima, ,"7011015",La Spezia,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,24258.1818932,{C1CE1B03-C1AC-4515-8531-8FBADBA04EDE},,24209.0304981831,15331.5357331649
"45016",Villafranca in Lunigiana,9.95102604,44.2919847,"18732","18625","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",IGM,Nessuna,Ottima, ,"7011015",La Spezia,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,24258.1818932,{C1CE1B03-C1AC-4515-8531-8FBADBA04EDE},,24209.0304981831,20707.4668607101
"45017",Zeri,9.76350258,44.35291688,"895","766","1",Alta,Rocciosa, ,"0",,"0",0,"0","0","0",Si,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"7011014",Deiva Marina,1999/07/20 00:00:00, ,Agg. Prec. 1952,G. Montrone,1094.46200325,{2AF984A7-8132-4F92-9D7C-5754CE1B5874},,1091.94267350653,22552.3170388171
"46001",Altopascio,10.67474472,43.81503652,"33332","33234","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050026",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,39.75891161,{59065013-41FF-4D03-AAD5-279265E9383C},,39.6936318344052,31795.0844851478
"46002",Bagni di Lucca,10.59120328,44.01054783,"32721","32656","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046005",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,15.36572287,{96782048-022A-4FD3-8D62-E636E5A40268},,15.3399069789855,30630.4744857406
"46003",Barga,10.48477616,44.0730479,"34516","34430","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046024",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,501.74133593,{8019AC77-1AE2-48C2-A34A-C87D62C3E17E},,500.878909374016,26778.177843054
"46004",Borgo a Mozzano,10.54360068,43.97852311,"34513","34427","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046005",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,601.30979628,{8D2237C4-7903-4B7C-AF35-0961B4BE9940},,600.29769999775,25723.5275348765
"46005",Camaiore,10.30417448,43.93859723,"34514","34428","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046024",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,571.97363178,{B79D3733-EB42-49C2-B541-A73672D123F9},,571.00018007576,6748.87328889139
"46006",Camporgiano,10.33379883,44.15864597,"32716","32651","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045010",Viareggio,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,16.65026148,{B0437B9B-5FB8-4DE1-B883-0FAA3681F4DB},,16.6206669919175,23620.2515319194
"46007",Capannori,10.57479954,43.84891682,"34541","34455","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,909.95132402,{683AB5CE-3561-456A-A4FA-EB8E98F192E5},,908.447003047469,24607.5113752067
"46008",Careggine,10.32438676,44.12081249,"32719","32654","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045011",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,22.94997266,{EFB7964D-CEB1-41AE-B94A-9588A89DD35D},,22.9097164613713,20160.8281955512
"46009",Castelnuovo di Garfagnana,10.41166069,44.11031578,"34510","34424","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045011",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,563.60905435,{92268C45-317F-411D-B797-A674C75AEFE1},,562.616813191825,24718.2568305928
"46010",Castiglione di Garfagnana,10.41126782,44.14908854,"34511","34425","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045011",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,127.33015563,{F8463F5A-F881-4E9C-B881-D249D1DDA57D},,127.106110252292,27336.6625417465
"46011",Coreglia Antelminelli,10.52530192,44.0645269,"34514","34428","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046024",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,571.97363178,{B79D3733-EB42-49C2-B541-A73672D123F9},,571.00018007576,28953.0642695825
"46013",Forte dei Marmi,10.16670554,43.96017596,"9227","9059","1",Bassa,Sabbiosa, ,"0",,"0",0,"0","0","0",Si,Avanzamento,6035.57,331492.55,59.92,"88","0",Nessuna,Nessuna,Non verificato, ,"9046013",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,2094.1913293,{CA888DBB-9EEE-46A3-810E-703A1EEF3943},,2090.56036881509,0
"46014",Fosciandora,10.45540829,44.11523789,"34517","34431","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046024",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,500.43895027,{885A5F9C-BBC3-4686-B3DE-EDB872D47863},,499.578810443228,27785.1967769278
"46015",Gallicano,10.4356557,44.0604687,"32723","32658","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046024",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,8.96301107,{CFD1F0E1-6BD9-4BE4-8386-1D09EEEEF6B1},,8.94761986251906,22728.2365710258
"46017",Lucca,10.50151366,43.84432282,"9064","8884","1",Bassa,Sabbiosa, ,"0",,"0",0,"0","0","0",Si,Avanzamento,4502.33,372028.11,87.63,"152","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/24 00:00:00, ,"1954",G. Montrone,1942.11422053,{298765DE-01F9-4E09-9266-D1FFB0889E34},,1938.89288522347,18754.2017360821
"46018",Massarosa,10.34180619,43.86849625,"19805","19731","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Ottima, ,"9046033",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,6523.32650195,{E4189850-EFBB-4846-BEBC-F5A153CD78DA},,6512.3974105293,6459.89589930134
"46019",Minucciano,10.20756436,44.17031081,"34492","34406","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045003",Viareggio,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,562.6395487,{CEE1DE2B-6A95-4953-9804-4C66F2C32DB2},,561.6071724024,18118.6794801562
"46020",Molazzana,10.41843796,44.07259333,"32723","32658","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046024",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,8.96301107,{CFD1F0E1-6BD9-4BE4-8386-1D09EEEEF6B1},,8.94761986251906,22436.4252714995
"46021",Montecarlo,10.6685708,43.85036404,"34541","34455","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,909.95132402,{683AB5CE-3561-456A-A4FA-EB8E98F192E5},,908.447003047469,31966.0464848773
"46022",Pescaglia,10.41128318,43.96642357,"32721","32656","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046005",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,15.36572287,{96782048-022A-4FD3-8D62-E636E5A40268},,15.3399069789855,15559.686516649
"46023",Piazza al Serchio,10.30001696,44.18256511,"34506","34420","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045010",Viareggio,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,517.66837047,{6BB7CB5E-5A61-4A4A-B11E-8864E7DD1271},,516.735735984479,23797.4600305748
"46024",Pietrasanta,10.2276881,43.95955549,"32723","32658","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046024",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,8.96301107,{CFD1F0E1-6BD9-4BE4-8386-1D09EEEEF6B1},,8.94761986251906,2650.42296394011
"46025",Pieve Fosciana,10.41068576,44.13062789,"34510","34424","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045011",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,563.60905435,{92268C45-317F-411D-B797-A674C75AEFE1},,562.616813191825,25985.7152374232
"46026",Porcari,10.6167067,43.83966221,"34541","34455","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,909.95132402,{683AB5CE-3561-456A-A4FA-EB8E98F192E5},,908.447003047469,27640.318190348
"46027",San Romano in Garfagnana,10.34543881,44.16896414,"32716","32651","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045010",Viareggio,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,16.65026148,{B0437B9B-5FB8-4DE1-B883-0FAA3681F4DB},,16.6206669919175,25089.7827082113
"46028",Seravezza,10.22843772,43.99518964,"9228","9060","1",Bassa,Sabbiosa, ,"0",,"0",0,"0","0","0",Si,Avanzamento,6035.57,331492.55,59.92,"88","0",Nessuna,Nessuna,Non verificato, ,"9046013",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,2753.8147258,{3B8F79D3-4E8B-4FE2-A75E-EE282123958B},,2748.99364918184,5590.38962994408
"46030",Stazzema,10.29563014,43.99711505,"32723","32658","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046024",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,8.96301107,{CFD1F0E1-6BD9-4BE4-8386-1D09EEEEF6B1},,8.94761986251906,9512.04488603873
"46031",Vagli Sotto,10.28039662,44.1143894,"34503","34417","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045010",Viareggio,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,457.60217729,{F7763E10-762E-4688-8D63-469733DDD39E},,456.785383533793,17127.0366267305
"46033",Viareggio,10.24981154,43.8669427,"8998","8806","1",Bassa,Sabbiosa, ,"0",,"0",0,"0","0","0",Si,Avanzamento,3031.65,115035.09,42.94,"96","0",Nessuna,Nessuna,Ottima, ,"9046033",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,2927.59830686,{BC6CF4EB-1BE3-4919-99E0-166133AF8BD1},,2922.68217364332,0
"46034",Villa Basilica,10.64509707,43.92777564,"19805","19731","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Ottima, ,"9046033",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,6523.32650195,{E4189850-EFBB-4846-BEBC-F5A153CD78DA},,6512.3974105293,31586.781822618
"46035",Villa Collemandina,10.39757231,44.15957668,"32719","32654","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045011",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,22.94997266,{EFB7964D-CEB1-41AE-B94A-9588A89DD35D},,22.9097164613713,27328.9215305485
"46036",Fabbriche di Vergemoli,10.4275,43.9973,"34515","34429","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9046024",Viareggio,1998/08/02 00:00:00, ,Agg. Prec. 1952,G. Montrone,568.49603842,{5933C3CD-B92F-4201-88FB-9517E8E561D6},,567.528355013216,18426.1236048864
"46037",Sillano Giuncugnano,10.3024,44.225,"32712","32647","3",Collegamento sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9045003",Viareggio,1999/08/25 00:00:00, ,Agg. Prec. 1952,G. Montrone,10.1456513,{350467F3-B750-4530-A8DB-08D56BCC8BC3},,10.1270515358223,27633.0826123314
"47002",Agliana,11.00653402,43.90278508,"34541","34455","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,909.95132402,{683AB5CE-3561-456A-A4FA-EB8E98F192E5},,908.447003047469,59742.7035412347
"47003",Buggiano,10.72753655,43.87993288,"9064","8884","1",Bassa,Sabbiosa, ,"0",,"0",0,"0","0","0",Si,Avanzamento,4502.33,372028.11,87.63,"152","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/24 00:00:00, ,"1954",G. Montrone,1942.11422053,{298765DE-01F9-4E09-9266-D1FFB0889E34},,1938.89288522347,37346.4541952094
"47005",Lamporecchio,10.89678764,43.81697342,"34538","34452","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050026",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,602.07090415,{F2DA5691-4A21-4CC9-B5A5-097B6238F652},,601.080232707352,49264.1785332435
"47006",Larciano,10.87719405,43.82466175,"34538","34452","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050026",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,602.07090415,{F2DA5691-4A21-4CC9-B5A5-097B6238F652},,601.080232707352,47878.771261533
"47007",Marliana,10.77005514,43.9340605,"19805","19731","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Ottima, ,"9046033",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,6523.32650195,{E4189850-EFBB-4846-BEBC-F5A153CD78DA},,6512.3974105293,41558.5375273789
"47008",Massa e Cozzile,10.74467251,43.9099152,"19805","19731","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Ottima, ,"9046033",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,6523.32650195,{E4189850-EFBB-4846-BEBC-F5A153CD78DA},,6512.3974105293,39132.2723896995
"47009",Monsummano Terme,10.81442271,43.8715962,"34541","34455","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,909.95132402,{683AB5CE-3561-456A-A4FA-EB8E98F192E5},,908.447003047469,43923.7719780063
"47010",Montale,11.02226655,43.93473923,"19805","19731","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Ottima, ,"9046033",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,6523.32650195,{E4189850-EFBB-4846-BEBC-F5A153CD78DA},,6512.3974105293,61593.3670533328
"47011",Montecatini-Terme,10.77278426,43.88409638,"34541","34455","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,909.95132402,{683AB5CE-3561-456A-A4FA-EB8E98F192E5},,908.447003047469,40987.9780494189
"47012",Pescia,10.68859305,43.90315898,"19805","19731","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Ottima, ,"9046033",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,6523.32650195,{E4189850-EFBB-4846-BEBC-F5A153CD78DA},,6512.3974105293,34570.0176010675
"47013",Pieve a Nievole,10.79465882,43.87897547,"34541","34455","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,909.95132402,{683AB5CE-3561-456A-A4FA-EB8E98F192E5},,908.447003047469,42553.9020638612
"47014",Pistoia,10.91734146,43.933465,"19805","19731","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Ottima, ,"9046033",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,6523.32650195,{E4189850-EFBB-4846-BEBC-F5A153CD78DA},,6512.3974105293,53222.1595459009
"47016",Ponte Buggianese,10.74744648,43.84275902,"34541","34455","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,909.95132402,{683AB5CE-3561-456A-A4FA-EB8E98F192E5},,908.447003047469,38041.7313370977
"47017",Quarrata,10.97861288,43.84759372,"34538","34452","3",Sponde del fiume, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Non verificato, ,"9050026",Viareggio,1999/06/25 00:00:00, ,"1954",G. Montrone,602.07090415,{F2DA5691-4A21-4CC9-B5A5-097B6238F652},,601.080232707352,56386.6677078469
"47018",Sambuca Pistoiese,10.99899531,44.10404639,"19805","19731","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Ottima, ,"9046033",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,6523.32650195,{E4189850-EFBB-4846-BEBC-F5A153CD78DA},,6512.3974105293,64777.6341125004
"47020",Serravalle Pistoiese,10.83198084,43.90559434,"19805","19731","2",Opere Portuali, , ,"0",,"0",0,"0","0","0",No,Nessuna informazione,0,0,0,"0","0",Nessuna,Nessuna,Ottima, ,"9046033",Viareggio,1998/08/08 00:00:00, ,Agg. Prec. 1952,G. Montrone,6523.32650195,{E4189850-EFBB-4846-BEBC-F5A153CD78DA},,6512.3974105293,46050.5453466482
"47021",Uzzano,10.70907718,43.88171633,"9064","8884","1",Bassa,Sabbiosa, ,"0",,"0",0,"0","0","0",Si,Avanzamento,4502.33,372028.11,87.63,"152","0",Nessuna,Nessuna,Non verificato, ,"9050037",Viareggio,1999/06/24 00:00:00, ,"1954",G. Montrone,1942.11422053,{298765DE-01F9-4E09-9266-D1FFB0889E34},,1938.89288522347,35944.1162216841
