istat,comune,lng,lat,join_OBJECTID_1,join_objectid,join_tipo_costa,join_descrizion,join_litologia,join_nome,join_id_interve,join_anno_costr,join_annodismis,join_dim_opera,join_dim_opera_,join_spaz_opera,join_dist_riva,join_flag_modif,join_modifica_o,join_lung_modif,join_area_modif,join_variaz_med,join_variaz_max,join_id_sistema,join_incongruen,join_incertezza,join_acc_geomet,join_annotazion,join_cod_istat,join_nome_uf,join_dataacqort,join_oraacqorto,join_data_igm,join_resp_digit,join_shape_leng,join_globalid,join_SHAPE__Length,join_Shape_Length,distance
"66033",Cerchio,13.60051272,42.06411666,"33790","33721","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13068028",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,91.97664123,{5ED3D99F-2F6A-4599-88E9-8515855A7C0F},,92.1805748960688,66797.0427934134
"66034",Civita d'Antino,13.47212788,41.8863737,"33044","32947","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"12059007",Terracina,1998/07/20 00:00:00, ,Agg. Prec. 1952,G. Spagone,24.5450846,{0BBB4BEA-87D5-4580-B73B-4F7DDDE62111},,24.5791351235529,65705.5308228398
"66035",Civitella Alfedena,13.94054793,41.765321,"13298","13209","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"12059014",Castel Volturno,1998/07/20 00:00:00, ,"1957",G. Spagone,1411.03330407,{022E49C3-4A49-4D89-891C-ACB21B4251DB},,1413.54197144118,59176.7737890234
"66036",Civitella Roveto,13.42687644,41.91621541,"33045","32948","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"12059007",Terracina,1998/07/20 00:00:00, ,Agg. Prec. 1952,G. Spagone,5.09624665,{940AB793-5DDB-473C-94EE-1F02482A96F7},,5.10296693249138,68475.9945293275
"66037",Cocullo,13.77471751,42.03315435,"34753","34642","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13069035",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,502.2137648,{A0924748-CB8D-4FD0-9C81-B95A29C44E60},,503.359356853001,59234.090918739
"66038",Collarmele,13.62642991,42.06132915,"33790","33721","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13068028",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,91.97664123,{5ED3D99F-2F6A-4599-88E9-8515855A7C0F},,92.1805748960688,65407.2559904694
"66039",Collelongo,13.58350663,41.88639196,"33044","32947","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"12059007",Terracina,1998/07/20 00:00:00, ,Agg. Prec. 1952,G. Spagone,24.5450846,{0BBB4BEA-87D5-4580-B73B-4F7DDDE62111},,24.5791351235529,67836.0266906074
"66040",Collepietro,13.78056281,42.22095541,"33789","33720","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13068012",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,87.75407962,{AF0630D0-01C0-4DC4-9CD8-88E7FC86139C},,87.9406493733405,44025.3155446427
"66041",Corfinio,13.84386453,42.12415709,"34748","34637","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13068028",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,642.71557333,{94549C75-21A8-4AF2-AD4D-F9716C307A4B},,644.142466690167,47930.5417433328
"66042",Fagnano Alto,13.57498963,42.25372071,"34735","34624","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067040",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,1251.33297348,{EB4A1365-F180-4FCA-9157-2F3252CD5C9D},,1254.00074092832,54330.0906782552
"66043",Fontecchio,13.60659031,42.23163903,"34735","34624","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067040",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,1251.33297348,{EB4A1365-F180-4FCA-9157-2F3252CD5C9D},,1254.00074092832,53644.8623701993
"66044",Fossa,13.48781584,42.2933,"33783","33714","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067040",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,23.72906902,{08DCA753-0D04-4912-822E-CAE85491795A},,23.7785022424158,57711.6705693936
"66045",Gagliano Aterno,13.70086464,42.12626341,"33790","33721","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13068028",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,91.97664123,{5ED3D99F-2F6A-4599-88E9-8515855A7C0F},,92.1805748960688,55989.2116256086
"66046",Gioia dei Marsi,13.69322355,41.95423177,"34753","34642","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13069035",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,502.2137648,{A0924748-CB8D-4FD0-9C81-B95A29C44E60},,503.359356853001,70263.9218929254
"66047",Goriano Sicoli,13.77339081,42.07982763,"34748","34637","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13068028",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,642.71557333,{94549C75-21A8-4AF2-AD4D-F9716C307A4B},,644.142466690167,55462.4698300015
"66048",Introdacqua,13.89919227,42.00769338,"33794","33725","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13069058",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,25.2463385,{35930B3C-4585-41F8-B6E9-732D1014EF27},,25.3049580890528,54629.1107780179
"66049",L'Aquila,13.39843828,42.35122195,"34731","34620","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067035",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,465.03720951,{62EDDF95-023A-47D6-B078-7D7F05F18413},,465.991600010689,60791.7720791219
"66050",Lecce nei Marsi,13.68719733,41.93294714,"34753","34642","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13069035",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,502.2137648,{A0924748-CB8D-4FD0-9C81-B95A29C44E60},,503.359356853001,72354.4244550041
"66051",Luco dei Marsi,13.46898624,41.96188883,"34022","33966","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"12059007",Terracina,1998/07/20 00:00:00, ,Agg. Prec. 1952,G. Spagone,582.80040098,{873EA809-ACD9-4F8C-8FE8-E3AFFE387DCB},,583.610734518487,73966.6681962877
"66052",Lucoli,13.3377175,42.29102275,"33780","33711","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067035",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,27.79780497,{31DB4899-E2AD-4B08-A693-784949F1D129},,27.8546999978408,68452.9644707392
"66053",Magliano de' Marsi,13.36478878,42.09228508,"34735","34624","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067040",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,1251.33297348,{EB4A1365-F180-4FCA-9157-2F3252CD5C9D},,1254.00074092832,78953.9255682712
"66054",Massa d'Albe,13.39220278,42.10899275,"34735","34624","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067040",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,1251.33297348,{EB4A1365-F180-4FCA-9157-2F3252CD5C9D},,1254.00074092832,76021.1622289619
"66055",Molina Aterno,13.73574921,42.14804614,"33790","33721","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13068028",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,91.97664123,{5ED3D99F-2F6A-4599-88E9-8515855A7C0F},,92.1805748960688,52220.4754505913
"66056",Montereale,13.2450867,42.52407436,"33784","33715","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067044",Pescara,1998/04/21 00:00:00, ,"1954",V. Proto,8.76116449,{5034EC4C-8328-4261-B603-86AA0081EE07},,8.77797974032397,63456.3847105027
"66057",Morino,13.45754199,41.86476305,"33044","32947","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"12059007",Terracina,1998/07/20 00:00:00, ,Agg. Prec. 1952,G. Spagone,24.5450846,{0BBB4BEA-87D5-4580-B73B-4F7DDDE62111},,24.5791351235529,63142.0350850948
"66058",Navelli,13.73031427,42.23627016,"33789","33720","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13068012",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,87.75407962,{AF0630D0-01C0-4DC4-9CD8-88E7FC86139C},,87.9406493733405,45592.2033251573
"66059",Ocre,13.47303035,42.28381801,"33783","33714","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067040",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,23.72906902,{08DCA753-0D04-4912-822E-CAE85491795A},,23.7785022424158,59306.8870732419
"66060",Ofena,13.75886039,42.32815414,"34735","34624","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067040",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,1251.33297348,{EB4A1365-F180-4FCA-9157-2F3252CD5C9D},,1254.00074092832,37138.9883062303
"66061",Opi,13.82999707,41.77947207,"13298","13209","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"12059014",Castel Volturno,1998/07/20 00:00:00, ,"1957",G. Spagone,1411.03330407,{022E49C3-4A49-4D89-891C-ACB21B4251DB},,1413.54197144118,58380.4762305965
"66062",Oricola,13.038902,42.04987795,"33108","33595","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,7.48396615,{C92505D2-F5E7-4A5D-B744-F5B8E3836780},,7.48759635470012,66065.3584793315
"66063",Ortona dei Marsi,13.72916655,41.99781346,"34753","34642","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13069035",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,502.2137648,{A0924748-CB8D-4FD0-9C81-B95A29C44E60},,503.359356853001,64686.9581390221
"66064",Ortucchio,13.64540931,41.9548841,"34748","34637","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13068028",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,642.71557333,{94549C75-21A8-4AF2-AD4D-F9716C307A4B},,644.142466690167,72929.3817868876
"66065",Ovindoli,13.51768083,42.13311965,"34735","34624","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13067040",Pescara,1998/04/21 00:00:00, ,"1955",V. Proto,1251.33297348,{EB4A1365-F180-4FCA-9157-2F3252CD5C9D},,1254.00074092832,66293.1149439258
"66066",Pacentro,13.99339126,42.05107519,"33794","33725","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13069058",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,25.2463385,{35930B3C-4585-41F8-B6E9-732D1014EF27},,25.3049580890528,46059.444111289
"66067",Pereto,13.10151382,42.05807359,"33108","33595","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,7.48396615,{C92505D2-F5E7-4A5D-B744-F5B8E3836780},,7.48759635470012,70503.2182257464
"66068",Pescasseroli,13.78921936,41.80863309,"13298","13209","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"12059014",Castel Volturno,1998/07/20 00:00:00, ,"1957",G. Spagone,1411.03330407,{022E49C3-4A49-4D89-891C-ACB21B4251DB},,1413.54197144118,61103.398677596
"66069",Pescina,13.66006389,42.02607152,"33790","33721","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13068028",Pescara,1999/05/27 00:00:00, ,"1955",V. Proto,91.97664123,{5ED3D99F-2F6A-4599-88E9-8515855A7C0F},,92.1805748960688,66187.8483453968
"66070",Pescocostanzo,14.06577793,41.89027447,"34758","34647","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"13069091",Pescara,1999/05/27 00:00:00, ,"1956",V. Proto,821.4910006,{2BE1FE94-A31C-4ADD-8343-DB4C697C86A9},,823.591053508967,53468.5671448278
